User ID,Geographical Region,Treatment,Engagement Time (min),Views,Likes,Shares,Completion Rate (%),Conversion,Date
16504,Europe,B,26,9,1,1,,FALSE,7/2/2019
196846,Europe,A,42,1,0,1,38.95478941,TRUE,7/7/2019
196846,Europe,A,44,8,4,0,81.72804855,TRUE,7/7/2019
196846,Europe,A,161,8,3,3,21.41406415,TRUE,7/9/2019
13354,Europe,A,178,4,2,0,54.77470473,TRUE,7/7/2019
13354,Europe,A,161,2,0,0,,FALSE,7/3/2019
13354,Europe,A,64,10,2,1,,FALSE,7/2/2019
13354,Europe,A,8,7,1,0,26.61176553,TRUE,7/3/2019
13354,Europe,A,39,2,2,0,41.31442762,TRUE,7/4/2019
41808,Europe,B,172,6,3,2,,FALSE,7/2/2019
41808,Europe,B,95,6,0,2,26.23624291,TRUE,7/5/2019
41808,Europe,B,129,7,3,1,,FALSE,7/4/2019
41808,Europe,B,159,4,4,2,42.14783186,TRUE,7/8/2019
41808,Europe,B,174,4,1,2,,FALSE,7/4/2019
41808,Europe,B,137,4,2,1,,FALSE,7/4/2019
145811,Europe,Control,72,2,0,2,95.45072763,TRUE,7/8/2019
145811,Europe,Control,177,6,6,1,,FALSE,7/6/2019
145811,Europe,Control,145,5,4,1,21.07595469,TRUE,7/8/2019
145811,Europe,Control,76,4,3,1,60.58112472,TRUE,7/3/2019
145811,Europe,Control,162,3,1,1,76.91841802,TRUE,7/8/2019
1758,Africa,Control,162,9,4,2,,FALSE,7/5/2019
1758,Africa,Control,61,7,2,0,,FALSE,7/9/2019
1758,Africa,Control,114,8,4,3,,FALSE,7/3/2019
1758,Africa,Control,165,5,0,2,,FALSE,7/4/2019
1758,Africa,Control,34,8,3,3,,FALSE,7/5/2019
1758,Africa,Control,87,2,1,0,27.20803961,TRUE,7/8/2019
1758,Africa,Control,12,3,0,1,,FALSE,7/3/2019
126621,Europe,A,154,2,0,3,74.59234919,TRUE,7/8/2019
126621,Europe,A,104,9,9,3,,FALSE,7/2/2019
126621,Europe,A,84,1,1,2,,FALSE,7/6/2019
126621,Europe,A,131,10,0,1,,FALSE,7/4/2019
126621,Europe,A,67,5,4,1,,FALSE,7/4/2019
20869,South America,A,155,2,2,0,,FALSE,7/4/2019
20869,South America,A,9,10,6,1,,FALSE,7/6/2019
20869,South America,A,107,2,0,2,,FALSE,7/5/2019
20869,South America,A,65,7,2,1,,FALSE,7/5/2019
20869,South America,A,65,4,1,3,15.49192612,TRUE,7/9/2019
37399,Europe,A,114,3,1,0,50.69239579,TRUE,7/2/2019
181987,South America,Control,46,2,0,2,,FALSE,7/6/2019
181987,South America,Control,196,9,6,0,,FALSE,7/3/2019
181987,South America,Control,4,10,3,2,,FALSE,7/6/2019
181987,South America,Control,159,2,0,1,,FALSE,7/7/2019
181987,South America,Control,70,7,2,0,52.67189337,TRUE,7/6/2019
181987,South America,Control,97,3,1,0,,FALSE,7/2/2019
181987,South America,Control,190,10,10,0,81.40968308,TRUE,7/6/2019
181987,South America,Control,50,4,4,1,,FALSE,7/4/2019
181987,South America,Control,106,3,0,3,,FALSE,7/5/2019
95480,North America,A,129,10,4,2,93.68495815,TRUE,7/5/2019
95480,North America,A,54,9,0,3,76.16762709,TRUE,7/8/2019
39473,South America,A,153,1,1,1,,FALSE,7/3/2019
39473,South America,A,192,9,5,3,,FALSE,7/4/2019
39473,South America,A,30,3,2,2,,FALSE,7/8/2019
90356,South America,B,18,9,7,1,,FALSE,7/9/2019
90356,South America,B,144,7,2,0,9.302426935,TRUE,7/5/2019
90356,South America,B,7,5,3,0,38.62227905,TRUE,7/5/2019
90356,South America,B,181,7,4,0,,FALSE,7/3/2019
90356,South America,B,65,6,0,3,,FALSE,7/7/2019
90356,South America,B,181,5,2,0,,FALSE,7/6/2019
90356,South America,B,157,4,1,1,,FALSE,7/9/2019
90356,South America,B,84,10,8,3,,FALSE,7/6/2019
90356,South America,B,23,2,1,0,2.605863291,TRUE,7/2/2019
90356,South America,B,32,4,2,3,,FALSE,7/4/2019
117204,South America,B,14,9,4,2,,FALSE,7/2/2019
117204,South America,B,166,7,2,0,,FALSE,7/6/2019
117204,South America,B,175,5,4,3,63.59047117,TRUE,7/7/2019
117204,South America,B,186,2,0,2,,FALSE,7/7/2019
117204,South America,B,7,2,2,0,86.46388634,TRUE,7/7/2019
117204,South America,B,26,10,1,1,5.572858798,TRUE,7/2/2019
117204,South America,B,33,6,0,3,,FALSE,7/4/2019
117204,South America,B,57,8,1,3,61.99437312,TRUE,7/7/2019
155616,North America,Control,58,2,0,1,,FALSE,7/4/2019
155616,North America,Control,192,4,0,0,,FALSE,7/3/2019
155616,North America,Control,7,7,5,1,,FALSE,7/5/2019
109677,North America,A,199,6,6,1,,FALSE,7/2/2019
109677,North America,A,93,9,5,1,44.53550683,TRUE,7/7/2019
109677,North America,A,60,10,6,1,,FALSE,7/5/2019
109677,North America,A,70,7,2,2,82.16906147,TRUE,7/4/2019
109677,North America,A,32,2,0,2,,FALSE,7/2/2019
109677,North America,A,88,6,4,3,41.28814717,TRUE,7/3/2019
109677,North America,A,105,2,0,0,,FALSE,7/2/2019
109677,North America,A,46,6,4,2,,FALSE,7/2/2019
109677,North America,A,13,1,0,2,,FALSE,7/7/2019
109677,North America,A,180,5,4,2,,FALSE,7/5/2019
113490,South America,B,181,3,3,0,,FALSE,7/5/2019
113490,South America,B,138,6,6,2,,FALSE,7/8/2019
113490,South America,B,189,10,1,2,28.36376219,TRUE,7/3/2019
113490,South America,B,31,9,9,1,21.10516468,TRUE,7/9/2019
113490,South America,B,137,1,1,3,8.443782113,TRUE,7/5/2019
113490,South America,B,81,5,1,3,39.48492364,TRUE,7/2/2019
113490,South America,B,87,8,6,2,95.94755003,TRUE,7/6/2019
113490,South America,B,44,9,1,0,26.4295069,TRUE,7/2/2019
8528,Africa,B,8,10,0,0,,FALSE,7/6/2019
8528,Africa,B,10,5,4,2,,FALSE,7/2/2019
8528,Africa,B,24,6,1,0,92.88630828,TRUE,7/7/2019
121070,South America,Control,176,8,7,0,,FALSE,7/7/2019
121070,South America,Control,68,9,4,0,,FALSE,7/3/2019
121070,South America,Control,97,2,1,2,88.24738532,TRUE,7/2/2019
121070,South America,Control,167,1,0,1,76.48233995,TRUE,7/2/2019
95735,North America,B,122,1,0,1,,FALSE,7/9/2019
95735,North America,B,18,6,0,0,,FALSE,7/2/2019
95735,North America,B,91,5,2,1,,FALSE,7/2/2019
95735,North America,B,15,3,2,3,1.397892025,TRUE,7/8/2019
95735,North America,B,144,5,1,0,,FALSE,7/2/2019
95735,North America,B,93,2,0,2,,FALSE,7/9/2019
95735,North America,B,97,8,5,2,95.82634172,TRUE,7/3/2019
95735,North America,B,155,4,4,0,,FALSE,7/5/2019
146645,North America,B,37,5,1,1,73.44936629,TRUE,7/5/2019
188664,North America,Control,148,7,3,0,,FALSE,7/6/2019
188664,North America,Control,192,7,2,2,,FALSE,7/6/2019
188664,North America,Control,150,8,7,1,,FALSE,7/5/2019
188664,North America,Control,145,4,0,3,,FALSE,7/6/2019
188664,North America,Control,57,10,4,1,,FALSE,7/9/2019
188664,North America,Control,89,8,2,0,17.21314275,TRUE,7/3/2019
188664,North America,Control,163,6,2,2,40.76152393,TRUE,7/2/2019
188664,North America,Control,25,3,2,3,,FALSE,7/9/2019
188664,North America,Control,106,8,3,2,,FALSE,7/7/2019
177843,Europe,A,161,10,10,0,72.8713349,TRUE,7/2/2019
177843,Europe,A,185,6,1,1,23.42231316,TRUE,7/4/2019
167936,Asia,Control,44,6,4,1,44.06107096,TRUE,7/3/2019
167936,Asia,Control,192,2,0,0,,FALSE,7/5/2019
167936,Asia,Control,1,10,8,2,11.31781044,TRUE,7/2/2019
167936,Asia,Control,175,2,1,2,,FALSE,7/7/2019
167936,Asia,Control,192,9,6,0,25.28717272,TRUE,7/6/2019
167936,Asia,Control,24,2,0,1,,FALSE,7/6/2019
167936,Asia,Control,166,6,3,1,48.67229026,TRUE,7/3/2019
165727,North America,Control,163,8,7,0,,FALSE,7/5/2019
165727,North America,Control,162,7,2,1,51.08577578,TRUE,7/7/2019
165727,North America,Control,81,3,0,1,,FALSE,7/7/2019
165727,North America,Control,167,6,4,0,,FALSE,7/9/2019
165727,North America,Control,27,2,1,3,66.72941768,TRUE,7/7/2019
165727,North America,Control,109,8,0,2,,FALSE,7/7/2019
165727,North America,Control,91,10,3,1,,FALSE,7/5/2019
165727,North America,Control,146,8,0,3,15.75105582,TRUE,7/2/2019
165727,North America,Control,38,2,0,1,,FALSE,7/5/2019
177851,Asia,A,151,10,9,1,80.9603039,TRUE,7/8/2019
177851,Asia,A,162,2,2,2,99.12187643,TRUE,7/8/2019
177851,Asia,A,169,10,1,2,,FALSE,7/7/2019
177851,Asia,A,84,7,4,2,,FALSE,7/6/2019
177851,Asia,A,42,7,7,0,78.58674293,TRUE,7/2/2019
177851,Asia,A,162,9,5,0,49.96152653,TRUE,7/2/2019
177851,Asia,A,35,9,1,1,,FALSE,7/9/2019
177851,Asia,A,161,4,0,3,89.01013083,TRUE,7/2/2019
177851,Asia,A,165,8,7,3,,FALSE,7/6/2019
150709,South America,Control,180,7,2,0,,FALSE,7/4/2019
150709,South America,Control,95,7,3,0,,FALSE,7/8/2019
150709,South America,Control,37,6,2,0,53.90274415,TRUE,7/9/2019
150709,South America,Control,63,5,4,2,88.46628266,TRUE,7/9/2019
101446,South America,B,127,8,7,1,,FALSE,7/3/2019
101446,South America,B,195,7,0,0,,FALSE,7/8/2019
101446,South America,B,31,5,5,0,70.55138989,TRUE,7/5/2019
101446,South America,B,81,1,0,0,,FALSE,7/2/2019
101446,South America,B,34,9,2,2,,FALSE,7/4/2019
101446,South America,B,71,4,2,3,,FALSE,7/7/2019
101446,South America,B,164,2,0,3,,FALSE,7/7/2019
101446,South America,B,188,6,0,3,,FALSE,7/2/2019
101446,South America,B,111,7,5,1,,FALSE,7/6/2019
28696,Europe,A,148,10,4,2,,FALSE,7/2/2019
28696,Europe,A,20,3,2,0,,FALSE,7/9/2019
28696,Europe,A,176,4,4,0,,FALSE,7/5/2019
28696,Europe,A,168,4,4,2,,FALSE,7/6/2019
28696,Europe,A,0,5,4,3,29.44726571,TRUE,7/4/2019
28696,Europe,A,118,9,0,0,88.83737192,TRUE,7/5/2019
28696,Europe,A,21,5,2,1,,FALSE,7/7/2019
181511,Europe,Control,38,2,1,3,18.11587719,TRUE,7/2/2019
181511,Europe,Control,154,2,2,1,,FALSE,7/6/2019
181511,Europe,Control,18,6,1,1,,FALSE,7/6/2019
181511,Europe,Control,11,3,1,0,,FALSE,7/2/2019
181511,Europe,Control,17,7,2,3,85.76173649,TRUE,7/3/2019
181511,Europe,Control,123,4,3,0,38.17823735,TRUE,7/9/2019
181511,Europe,Control,28,1,1,3,91.13555253,TRUE,7/4/2019
126294,North America,A,156,4,3,1,54.23599528,TRUE,7/8/2019
126294,North America,A,176,3,1,2,68.4119388,TRUE,7/7/2019
126294,North America,A,22,3,1,2,22.39310637,TRUE,7/6/2019
161540,Africa,B,182,7,1,1,,FALSE,7/4/2019
192504,Africa,A,40,3,0,1,82.50616676,TRUE,7/6/2019
192504,Africa,A,146,1,0,3,3.893430558,TRUE,7/5/2019
192504,Africa,A,129,4,3,3,57.24996889,TRUE,7/2/2019
192504,Africa,A,103,5,4,3,18.98506782,TRUE,7/7/2019
192504,Africa,A,160,4,4,2,,FALSE,7/8/2019
192504,Africa,A,118,4,0,2,98.75044697,TRUE,7/4/2019
192504,Africa,A,78,4,4,2,88.5179432,TRUE,7/3/2019
192504,Africa,A,178,9,8,3,,FALSE,7/8/2019
192504,Africa,A,141,9,4,1,,FALSE,7/3/2019
192504,Africa,A,164,8,5,2,,FALSE,7/9/2019
29474,Africa,B,167,4,3,0,51.35249583,TRUE,7/9/2019
29474,Africa,B,121,1,1,3,,FALSE,7/9/2019
29474,Africa,B,167,2,2,0,87.98409594,TRUE,7/5/2019
29474,Africa,B,11,9,3,1,26.18553153,TRUE,7/8/2019
29474,Africa,B,199,4,1,1,,FALSE,7/8/2019
29474,Africa,B,4,8,7,2,21.99887753,TRUE,7/3/2019
126653,Africa,A,52,10,9,2,94.05596046,TRUE,7/5/2019
126653,Africa,A,44,4,2,3,,FALSE,7/8/2019
126653,Africa,A,156,6,0,1,,FALSE,7/5/2019
126653,Africa,A,18,9,0,3,11.87667212,TRUE,7/6/2019
126653,Africa,A,138,5,3,2,64.70914801,TRUE,7/2/2019
126653,Africa,A,122,1,1,0,,FALSE,7/2/2019
126653,Africa,A,79,3,2,2,,FALSE,7/2/2019
126653,Africa,A,197,7,5,2,,FALSE,7/6/2019
97330,South America,Control,175,10,1,0,53.83738962,TRUE,7/2/2019
97330,South America,Control,82,4,0,2,,FALSE,7/7/2019
97330,South America,Control,0,10,7,0,,FALSE,7/3/2019
97330,South America,Control,49,5,2,2,,FALSE,7/2/2019
97330,South America,Control,107,7,5,3,,FALSE,7/5/2019
97330,South America,Control,196,1,0,3,,FALSE,7/2/2019
97330,South America,Control,153,5,0,3,,FALSE,7/4/2019
97330,South America,Control,169,6,1,1,,FALSE,7/2/2019
97330,South America,Control,67,8,2,3,,FALSE,7/6/2019
165323,North America,A,164,3,1,3,,FALSE,7/4/2019
165323,North America,A,99,2,0,1,,FALSE,7/3/2019
165323,North America,A,79,3,1,2,,FALSE,7/3/2019
165323,North America,A,158,9,3,1,71.70031879,TRUE,7/4/2019
165323,North America,A,194,7,3,3,,FALSE,7/5/2019
114167,North America,A,110,5,5,3,,FALSE,7/4/2019
114167,North America,A,52,9,9,1,,FALSE,7/2/2019
114167,North America,A,45,3,1,2,,FALSE,7/3/2019
114167,North America,A,141,1,1,2,,FALSE,7/4/2019
114167,North America,A,9,6,4,1,,FALSE,7/8/2019
114167,North America,A,87,2,2,3,,FALSE,7/7/2019
114167,North America,A,45,5,4,0,43.17619942,TRUE,7/6/2019
114167,North America,A,167,4,2,0,,FALSE,7/8/2019
191180,Africa,Control,163,10,8,0,83.65806948,TRUE,7/2/2019
128085,Europe,Control,79,9,1,2,90.25987738,TRUE,7/6/2019
128085,Europe,Control,50,9,3,2,,FALSE,7/8/2019
128085,Europe,Control,154,4,3,0,,FALSE,7/3/2019
128085,Europe,Control,3,8,5,0,62.22844074,TRUE,7/6/2019
175447,North America,B,162,1,0,2,,FALSE,7/2/2019
175447,North America,B,52,5,2,2,,FALSE,7/5/2019
175447,North America,B,5,1,1,1,,FALSE,7/3/2019
175447,North America,B,196,10,5,2,,FALSE,7/5/2019
175447,North America,B,111,1,0,2,34.39274578,TRUE,7/4/2019
175447,North America,B,81,6,0,1,,FALSE,7/8/2019
175447,North America,B,112,4,4,2,,FALSE,7/3/2019
175447,North America,B,6,2,1,2,,FALSE,7/5/2019
175447,North America,B,109,2,1,2,,FALSE,7/2/2019
175447,North America,B,154,5,0,0,,FALSE,7/7/2019
66914,North America,Control,6,5,0,1,,FALSE,7/9/2019
66914,North America,Control,116,4,4,0,,FALSE,7/7/2019
66914,North America,Control,62,9,4,2,38.7877537,TRUE,7/3/2019
66914,North America,Control,142,6,2,2,20.55350847,TRUE,7/4/2019
66914,North America,Control,32,6,3,1,,FALSE,7/3/2019
66914,North America,Control,82,8,3,2,23.22664793,TRUE,7/5/2019
66914,North America,Control,50,8,3,1,,FALSE,7/5/2019
66914,North America,Control,181,9,8,3,75.74138381,TRUE,7/4/2019
31249,Asia,Control,14,2,0,2,60.25550319,TRUE,7/9/2019
31249,Asia,Control,75,6,4,3,,FALSE,7/5/2019
31249,Asia,Control,28,10,0,1,52.46923859,TRUE,7/6/2019
31249,Asia,Control,48,6,0,0,,FALSE,7/4/2019
31249,Asia,Control,64,9,1,2,,FALSE,7/6/2019
31249,Asia,Control,31,10,5,0,,FALSE,7/7/2019
64582,Asia,Control,124,4,2,2,,FALSE,7/6/2019
64582,Asia,Control,169,7,1,3,31.67674006,TRUE,7/2/2019
64582,Asia,Control,12,4,2,0,99.99946093,TRUE,7/7/2019
64582,Asia,Control,37,5,4,0,54.34644578,TRUE,7/2/2019
64582,Asia,Control,84,4,1,1,,FALSE,7/3/2019
64582,Asia,Control,123,9,0,2,,FALSE,7/5/2019
64582,Asia,Control,172,3,0,0,59.28460994,TRUE,7/3/2019
64582,Asia,Control,45,10,2,1,,FALSE,7/9/2019
64582,Asia,Control,64,9,5,1,46.86541083,TRUE,7/9/2019
64582,Asia,Control,103,4,0,2,57.59477119,TRUE,7/3/2019
192481,South America,Control,98,6,6,1,,FALSE,7/8/2019
192481,South America,Control,166,8,7,2,73.70313587,TRUE,7/8/2019
192481,South America,Control,192,2,2,2,66.34922324,TRUE,7/8/2019
192481,South America,Control,72,4,3,1,,FALSE,7/4/2019
192481,South America,Control,145,2,2,1,,FALSE,7/6/2019
192481,South America,Control,165,9,3,2,,FALSE,7/5/2019
31261,South America,Control,186,6,3,2,,FALSE,7/2/2019
31261,South America,Control,109,3,2,2,,FALSE,7/7/2019
31261,South America,Control,18,2,0,3,12.6934031,TRUE,7/3/2019
31261,South America,Control,171,7,1,0,60.896566,TRUE,7/9/2019
31261,South America,Control,79,10,1,1,,FALSE,7/7/2019
31261,South America,Control,140,3,3,2,,FALSE,7/5/2019
113708,North America,B,81,3,3,1,,FALSE,7/4/2019
113708,North America,B,98,4,0,1,,FALSE,7/8/2019
113708,North America,B,81,1,1,1,,FALSE,7/3/2019
113708,North America,B,174,6,3,3,,FALSE,7/8/2019
113708,North America,B,172,5,2,1,,FALSE,7/8/2019
113708,North America,B,57,10,8,3,,FALSE,7/7/2019
113708,North America,B,28,8,6,1,,FALSE,7/6/2019
15205,Africa,Control,127,8,7,3,,FALSE,7/2/2019
15205,Africa,Control,118,8,2,2,,FALSE,7/6/2019
15205,Africa,Control,100,8,7,2,,FALSE,7/3/2019
15205,Africa,Control,56,8,4,0,69.20676887,TRUE,7/9/2019
15205,Africa,Control,15,8,7,1,,FALSE,7/2/2019
15205,Africa,Control,162,8,5,3,,FALSE,7/7/2019
15205,Africa,Control,67,9,4,3,0.164066908,TRUE,7/4/2019
15205,Africa,Control,75,4,4,3,3.088915672,TRUE,7/3/2019
15205,Africa,Control,62,5,5,1,,FALSE,7/4/2019
15205,Africa,Control,26,5,1,0,96.91775573,TRUE,7/8/2019
66803,Asia,B,154,10,5,3,80.82289175,TRUE,7/9/2019
66803,Asia,B,151,10,7,3,65.01900329,TRUE,7/9/2019
66803,Asia,B,32,2,2,2,,FALSE,7/8/2019
136079,Europe,A,144,3,0,0,84.49644769,TRUE,7/9/2019
136079,Europe,A,0,2,0,0,,FALSE,7/9/2019
136079,Europe,A,19,5,3,0,,FALSE,7/6/2019
50574,North America,B,14,1,1,2,,FALSE,7/6/2019
50574,North America,B,9,3,1,0,,FALSE,7/5/2019
34820,Europe,Control,108,1,0,2,,FALSE,7/5/2019
34820,Europe,Control,181,9,7,3,51.32321582,TRUE,7/8/2019
34820,Europe,Control,39,7,1,3,,FALSE,7/7/2019
34820,Europe,Control,127,8,6,0,,FALSE,7/5/2019
118288,Africa,B,164,10,3,3,,FALSE,7/6/2019
118288,Africa,B,18,3,2,3,,FALSE,7/2/2019
100690,Asia,A,112,5,2,3,,FALSE,7/9/2019
100690,Asia,A,166,7,3,3,,FALSE,7/6/2019
100690,Asia,A,53,2,0,1,,FALSE,7/2/2019
100690,Asia,A,169,8,4,1,,FALSE,7/4/2019
100690,Asia,A,83,9,9,2,,FALSE,7/9/2019
100690,Asia,A,150,5,5,1,,FALSE,7/7/2019
100690,Asia,A,15,6,6,1,,FALSE,7/9/2019
145033,Europe,B,164,9,2,2,,FALSE,7/2/2019
63789,North America,A,69,1,0,1,65.93363315,TRUE,7/2/2019
63789,North America,A,40,7,1,2,,FALSE,7/2/2019
63789,North America,A,9,5,5,3,52.81391497,TRUE,7/8/2019
63789,North America,A,22,9,9,2,,FALSE,7/5/2019
175292,South America,B,101,10,10,0,71.17934086,TRUE,7/6/2019
197539,South America,A,142,9,7,2,14.07515603,TRUE,7/2/2019
197539,South America,A,80,10,0,3,,FALSE,7/8/2019
197539,South America,A,46,9,0,2,,FALSE,7/2/2019
197539,South America,A,99,2,2,2,3.04178529,TRUE,7/2/2019
197539,South America,A,45,4,2,0,,FALSE,7/3/2019
106899,Africa,Control,166,8,3,2,84.84479112,TRUE,7/4/2019
106899,Africa,Control,78,6,0,3,91.68835044,TRUE,7/4/2019
106899,Africa,Control,80,7,7,0,50.67055115,TRUE,7/8/2019
106899,Africa,Control,129,3,1,3,,FALSE,7/3/2019
106899,Africa,Control,129,6,1,2,,FALSE,7/5/2019
106899,Africa,Control,3,1,0,2,,FALSE,7/5/2019
47930,Asia,A,73,10,0,1,,FALSE,7/4/2019
47930,Asia,A,61,6,1,0,,FALSE,7/5/2019
47930,Asia,A,57,3,2,2,,FALSE,7/4/2019
47930,Asia,A,99,7,1,1,,FALSE,7/2/2019
102849,Europe,Control,127,2,0,0,80.70412197,TRUE,7/4/2019
102849,Europe,Control,3,5,0,1,,FALSE,7/5/2019
102849,Europe,Control,69,1,0,0,,FALSE,7/2/2019
102849,Europe,Control,150,1,0,2,,FALSE,7/8/2019
102849,Europe,Control,168,4,4,2,45.51133252,TRUE,7/7/2019
102849,Europe,Control,87,8,2,1,,FALSE,7/2/2019
102849,Europe,Control,134,2,1,1,,FALSE,7/3/2019
158764,Africa,Control,142,7,3,3,24.09352512,TRUE,7/3/2019
158764,Africa,Control,110,8,1,1,55.34173864,TRUE,7/7/2019
158764,Africa,Control,113,7,0,1,,FALSE,7/5/2019
158764,Africa,Control,6,7,5,1,,FALSE,7/9/2019
158764,Africa,Control,8,10,6,1,75.64764766,TRUE,7/5/2019
158764,Africa,Control,114,9,9,0,,FALSE,7/7/2019
158764,Africa,Control,118,6,1,0,89.86524855,TRUE,7/5/2019
158764,Africa,Control,58,4,4,0,,FALSE,7/2/2019
158764,Africa,Control,155,7,3,0,,FALSE,7/4/2019
137728,Asia,A,130,9,6,2,,FALSE,7/8/2019
137728,Asia,A,113,2,1,3,,FALSE,7/5/2019
137728,Asia,A,163,7,0,3,,FALSE,7/2/2019
137728,Asia,A,59,6,4,2,57.81337536,TRUE,7/5/2019
137728,Asia,A,184,10,8,3,,FALSE,7/7/2019
28667,Europe,Control,91,4,3,3,,FALSE,7/7/2019
28667,Europe,Control,167,4,1,1,46.14540964,TRUE,7/5/2019
28667,Europe,Control,2,10,6,1,77.55586599,TRUE,7/2/2019
28667,Europe,Control,170,3,3,0,,FALSE,7/3/2019
28667,Europe,Control,131,5,4,1,33.31173283,TRUE,7/3/2019
28667,Europe,Control,10,9,2,1,55.71906459,TRUE,7/5/2019
28667,Europe,Control,157,10,1,0,,FALSE,7/5/2019
28667,Europe,Control,101,9,7,1,14.63576125,TRUE,7/8/2019
28667,Europe,Control,135,5,4,1,,FALSE,7/8/2019
28667,Europe,Control,72,10,7,2,47.59531608,TRUE,7/2/2019
28959,South America,B,3,5,3,2,,FALSE,7/4/2019
28959,South America,B,116,1,0,1,64.48793485,TRUE,7/3/2019
28959,South America,B,39,7,6,0,,FALSE,7/5/2019
28959,South America,B,11,7,5,3,4.099083474,TRUE,7/8/2019
28959,South America,B,166,10,6,0,,FALSE,7/9/2019
28959,South America,B,170,1,1,0,,FALSE,7/5/2019
28959,South America,B,175,6,2,3,,FALSE,7/7/2019
83954,Asia,Control,8,6,5,1,,FALSE,7/7/2019
83954,Asia,Control,164,4,3,0,,FALSE,7/4/2019
83954,Asia,Control,49,7,5,2,,FALSE,7/5/2019
83954,Asia,Control,9,5,4,3,,FALSE,7/9/2019
52406,North America,Control,156,2,1,1,15.90079673,TRUE,7/7/2019
52406,North America,Control,12,2,1,1,,FALSE,7/9/2019
102122,Asia,B,157,8,1,1,,FALSE,7/3/2019
102122,Asia,B,150,7,7,3,,FALSE,7/8/2019
102122,Asia,B,29,10,0,1,,FALSE,7/4/2019
102122,Asia,B,103,1,1,2,21.51596238,TRUE,7/6/2019
102122,Asia,B,82,3,1,0,,FALSE,7/8/2019
170404,North America,Control,63,3,0,2,,FALSE,7/5/2019
170404,North America,Control,187,8,2,0,,FALSE,7/6/2019
184925,South America,B,64,8,0,3,,FALSE,7/7/2019
177622,Europe,Control,6,9,7,1,,FALSE,7/8/2019
177622,Europe,Control,194,9,0,0,,FALSE,7/4/2019
177622,Europe,Control,89,3,3,1,,FALSE,7/4/2019
177622,Europe,Control,158,3,1,0,48.08671189,TRUE,7/8/2019
37647,North America,A,176,4,4,0,,FALSE,7/8/2019
37647,North America,A,76,7,5,0,28.56128606,TRUE,7/3/2019
37647,North America,A,120,1,0,1,,FALSE,7/6/2019
37647,North America,A,187,3,0,0,76.70264948,TRUE,7/7/2019
37647,North America,A,24,3,1,1,,FALSE,7/9/2019
37647,North America,A,100,7,1,3,13.54773875,TRUE,7/7/2019
37647,North America,A,14,3,2,2,29.70914217,TRUE,7/7/2019
37647,North America,A,20,9,8,0,66.98133951,TRUE,7/7/2019
23055,Asia,A,11,4,4,1,,FALSE,7/3/2019
23055,Asia,A,172,4,0,2,,FALSE,7/7/2019
23055,Asia,A,89,5,4,1,,FALSE,7/7/2019
23055,Asia,A,23,1,1,2,,FALSE,7/9/2019
23055,Asia,A,122,1,1,1,,FALSE,7/8/2019
23055,Asia,A,117,8,3,1,,FALSE,7/5/2019
23055,Asia,A,132,3,1,3,44.50111455,TRUE,7/3/2019
23055,Asia,A,186,6,6,0,,FALSE,7/2/2019
23055,Asia,A,61,1,1,3,,FALSE,7/5/2019
31179,Europe,A,138,3,0,2,,FALSE,7/4/2019
31179,Europe,A,200,7,1,1,,FALSE,7/4/2019
12944,Africa,B,88,4,2,2,18.22653448,TRUE,7/7/2019
12944,Africa,B,98,10,3,2,28.00600651,TRUE,7/6/2019
96951,Africa,A,118,4,4,1,,FALSE,7/9/2019
96951,Africa,A,91,3,3,0,,FALSE,7/6/2019
96951,Africa,A,142,9,6,3,,FALSE,7/4/2019
96951,Africa,A,32,9,1,3,73.50758828,TRUE,7/8/2019
96951,Africa,A,180,2,0,0,,FALSE,7/7/2019
96951,Africa,A,62,4,0,1,,FALSE,7/3/2019
96951,Africa,A,106,10,5,0,,FALSE,7/6/2019
96951,Africa,A,85,9,3,2,,FALSE,7/3/2019
96951,Africa,A,118,7,2,3,,FALSE,7/9/2019
8921,Asia,A,84,10,6,2,,FALSE,7/8/2019
8921,Asia,A,40,7,6,2,20.65397004,TRUE,7/9/2019
8921,Asia,A,136,4,0,0,,FALSE,7/3/2019
8921,Asia,A,5,5,2,1,,FALSE,7/6/2019
81948,Asia,A,171,9,8,2,,FALSE,7/9/2019
81948,Asia,A,185,6,5,1,83.2001477,TRUE,7/8/2019
81948,Asia,A,138,5,2,1,,FALSE,7/8/2019
81948,Asia,A,113,8,1,1,,FALSE,7/6/2019
81948,Asia,A,118,10,7,0,18.1293125,TRUE,7/5/2019
81948,Asia,A,4,1,0,2,,FALSE,7/7/2019
81948,Asia,A,67,7,3,0,62.68462395,TRUE,7/8/2019
29962,Europe,Control,137,2,1,2,,FALSE,7/6/2019
29962,Europe,Control,52,7,5,3,68.37328577,TRUE,7/3/2019
29962,Europe,Control,182,2,2,2,35.69371439,TRUE,7/2/2019
29962,Europe,Control,104,10,1,1,,FALSE,7/8/2019
29962,Europe,Control,124,9,9,1,,FALSE,7/5/2019
29962,Europe,Control,158,9,1,3,,FALSE,7/8/2019
29962,Europe,Control,177,1,1,0,,FALSE,7/4/2019
29962,Europe,Control,107,9,5,1,,FALSE,7/8/2019
29962,Europe,Control,147,7,4,3,22.47964524,TRUE,7/6/2019
190159,Asia,B,32,6,6,1,,FALSE,7/7/2019
190159,Asia,B,193,9,9,1,,FALSE,7/5/2019
190159,Asia,B,36,1,1,3,,FALSE,7/3/2019
